result,kpm,dpm,apm,dmgpm,wpm,earnedgpm,cspm,visiblewardclearrate,invisiblewardclearrate,goldat10,goldat15,csat10,csat15,xpat10,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,teambaronkills,teamtowerkills,side,herald,fd,fb,ft,firstmidouter,firsttothreetowers
1,0.723649711588883,0.4404824331410592,1.038280020975354,2169.6591504981648,3.3665443104352386,1488.0629260618773,34.23177766124803,0.5675675675675675,0.3103448275862069,17776.0,28064.0,313.0,479.0,18832.0,0.0,0.0,2.0,1.0,0.0,2.0,10,0,1.0,1,1,1.0,1.0,1
1,0.7640994542146755,0.1455427531837477,1.6373559733171619,2244.4511825348695,3.638568829593693,1375.604608853851,31.983020012128563,0.6060606060606061,0.3023255813953488,15264.0,25184.0,310.0,495.0,18099.0,2.0,1.0,0.0,1.0,0.0,1.0,10,1,1.0,1,1,1.0,1.0,1
0,0.1455427531837477,0.7640994542146755,0.2910855063674954,2037.3074590661006,3.165554881746513,845.5379017586416,29.87265009096422,0.4594594594594595,0.3829787234042553,14638.0,22644.0,282.0,454.0,17975.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0
0,0.21862348178137653,0.38866396761133604,0.43724696356275305,1622.9878542510123,4.445344129554656,980.8421052631581,33.522267206477736,0.65625,0.4492753623188406,14550.0,22539.0,281.0,470.0,16260.0,0.0,3.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,0.0,0.0,0
1,0.38866396761133604,0.21862348178137653,0.728744939271255,2072.2105263157896,3.9352226720647776,1362.0242914979758,36.48582995951417,0.7121212121212122,0.4146341463414634,16086.0,24692.0,318.0,508.0,18457.0,1.0,0.0,0.0,1.0,1.0,2.0,11,0,1.0,0,0,1.0,1.0,1
0,0.16816143497757846,0.5717488789237668,0.20179372197309417,1432.0291479820628,3.396860986547085,999.457399103139,33.19506726457399,0.5,0.288135593220339,16208.0,25098.0,299.0,491.0,17366.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,1.0,1,1,0.0,0.0,0
1,0.5717488789237668,0.16816143497757846,1.0762331838565022,1717.6681614349775,3.8004484304932733,1339.9170403587443,33.32959641255605,0.65,0.19672131147540983,16406.0,26153.0,287.0,482.0,18538.0,1.0,1.0,0.0,1.0,0.0,1.0,10,0,0.0,0,0,1.0,1.0,1
1,0.729995320542817,0.3649976602714085,1.2353766963032289,2504.698175011699,3.6218998596162844,1345.5386055217596,31.05287786616752,0.7435897435897436,0.3050847457627119,16353.0,27666.0,303.0,489.0,18350.0,0.0,0.0,0.0,3.0,0.0,2.0,11,1,1.0,1,1,1.0,1.0,1
0,0.3649976602714085,0.729995320542817,0.729995320542817,2143.827795975667,3.172671970051474,985.3982218062704,30.631726719700517,0.5384615384615384,0.14035087719298245,15542.0,24411.0,296.0,473.0,18824.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0
1,0.4450261780104712,0.3403141361256544,1.0471204188481675,2076.832460732984,4.031413612565444,1109.1256544502617,26.282722513089006,0.5,0.35714285714285715,14904.0,25159.0,298.0,451.0,17742.0,0.0,1.0,1.0,0.0,0.0,1.0,8,1,1.0,0,0,1.0,1.0,1
0,0.3403141361256544,0.4450261780104712,0.9162303664921465,1941.178010471204,3.6125654450261777,972.5026178010471,28.08900523560209,0.5892857142857143,0.30612244897959184,15012.0,22572.0,327.0,474.0,19093.0,0.0,1.0,2.0,1.0,0.0,0.0,5,0,0.0,1,1,0.0,0.0,0
0,0.3485254691689008,0.5630026809651475,0.6702412868632708,2067.721179624665,3.726541554959786,1196.1769436997322,31.983914209115284,0.5576923076923077,0.25842696629213485,15512.0,24752.0,280.0,497.0,16480.0,0.0,0.0,0.0,1.0,0.0,1.0,7,1,0.0,0,0,0.0,0.0,0
1,0.5630026809651475,0.3485254691689008,1.126005361930295,1760.4557640750672,3.7801608579088475,1248.1876675603219,30.402144772117964,0.43283582089552236,0.1951219512195122,18277.0,28610.0,269.0,472.0,17612.0,3.0,0.0,0.0,1.0,0.0,1.0,10,0,1.0,1,1,1.0,1.0,1
0,0.16111707841031148,0.45112781954887216,0.2900107411385607,1284.5542427497314,3.480128893662728,814.2083780880773,28.58216970998926,0.5,0.29411764705882354,14530.0,21634.0,273.0,424.0,17533.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1,0,0.0,0.0,0
1,0.45112781954887216,0.16111707841031148,1.0311493018259934,1887.6154672395273,4.446831364124597,1274.1331901181525,35.44575725026853,0.5777777777777777,0.4603174603174603,15576.0,24492.0,327.0,512.0,17892.0,2.0,0.0,0.0,1.0,0.0,1.0,9,0,0.0,0,1,1.0,1.0,1
1,0.2843601895734597,0.17061611374407584,0.7393364928909953,2196.654028436019,4.549763033175355,1174.748815165877,33.41232227488152,0.6964285714285714,0.4868421052631579,16020.0,25228.0,317.0,511.0,17978.0,2.0,1.0,0.0,0.0,0.0,1.0,8,1,1.0,0,1,1.0,0.0,1
0,0.17061611374407584,0.2843601895734597,0.2559241706161138,2052.909952606635,3.7535545023696684,868.2369668246446,29.65876777251185,0.5084745762711864,0.2909090909090909,14089.0,21783.0,282.0,457.0,16856.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0,0.0,1,0,0.0,1.0,0
0,0.20477815699658705,0.5265724037055095,0.5265724037055095,1556.0214529497807,3.9785470502194054,948.7606045831303,31.56509019990249,0.5,0.2692307692307692,16060.0,24877.0,345.0,545.0,19115.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1,1.0,0,1,1.0,1.0,1
1,0.5265724037055095,0.20477815699658705,1.4334470989761094,1943.2862018527549,4.154071184787909,1295.0989761092153,35.68990736226232,0.6666666666666666,0.4927536231884058,15627.0,24131.0,360.0,565.0,19151.0,0.0,0.0,1.0,2.0,0.0,1.0,9,0,0.0,1,0,0.0,0.0,0
0,0.0,0.22653721682847897,0.0,918.284789644013,4.142394822006473,880.5566343042071,34.49838187702266,0.5294117647058824,0.3225806451612903,14865.0,21105.0,325.0,468.0,18538.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0,0.0,0.0,0
1,0.22653721682847897,0.0,0.6148867313915858,1732.4919093851133,4.23948220064725,1294.6343042071198,38.834951456310684,0.5238095238095238,0.45588235294117646,15211.0,24255.0,329.0,516.0,18695.0,2.0,0.0,2.0,0.0,0.0,1.0,11,0,1.0,1,1,1.0,1.0,1
1,0.5882352941176471,0.19607843137254902,1.5686274509803921,1826.6666666666667,3.0980392156862746,1210.7450980392157,31.450980392156865,0.45161290322580644,0.24,14909.0,25538.0,325.0,464.0,18178.0,1.0,1.0,0.0,0.0,0.0,1.0,7,1,1.0,0,0,0.0,1.0,1
0,0.19607843137254902,0.5882352941176471,0.43137254901960786,1182.4705882352941,3.176470588235294,973.0980392156861,29.098039215686274,0.358974358974359,0.175,16367.0,25395.0,321.0,475.0,19222.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0,0.0,1,1,1.0,0.0,0
0,0.1602441816100725,0.36627241510873715,0.36627241510873715,1321.304845478825,3.7542922548645556,983.6886684471576,32.00305227012591,0.6029411764705882,0.4482758620689655,14666.0,23404.0,306.0,493.0,18246.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1,1.0,0,1,0.0,1.0,1
1,0.36627241510873715,0.1602441816100725,1.0759252193819153,1809.6833269744375,4.624189240747807,1216.2716520412057,31.24761541396414,0.55,0.2976190476190476,14435.0,23313.0,301.0,489.0,18259.0,2.0,0.0,0.0,1.0,1.0,2.0,10,0,0.0,1,0,1.0,0.0,0
0,0.20598332515939186,0.4708190289357528,0.5296714075527219,1344.5120156939677,3.8548307994114763,970.6287395782247,31.8097106424718,0.4807692307692308,0.3611111111111111,15083.0,22311.0,297.0,470.0,18303.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0,0,0.0,0.0,0
1,0.4708190289357528,0.20598332515939186,1.383030897498774,1739.7645904855322,4.26679744973026,1342.7817557626286,33.281020107896026,0.4745762711864407,0.2916666666666667,15836.0,24747.0,303.0,500.0,18780.0,2.0,0.0,2.0,0.0,0.0,2.0,11,0,0.0,1,1,1.0,1.0,1
0,0.3481624758220503,0.3191489361702127,1.0735009671179883,1877.147001934236,3.481624758220503,998.0773694390716,31.3926499032882,0.4827586206896552,0.29333333333333333,15233.0,23457.0,326.0,527.0,18879.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,1,0.0,0.0,0
1,0.3191489361702127,0.3481624758220503,0.7543520309477756,2561.547388781431,3.0174081237911023,1292.3036750483561,33.539651837524175,0.5434782608695652,0.22727272727272727,16158.0,24280.0,352.0,562.0,19709.0,0.0,2.0,0.0,3.0,0.0,2.0,11,0,0.0,1,0,1.0,1.0,1
0,0.19607843137254902,0.5042016806722689,0.47619047619047616,1576.750700280112,4.565826330532213,950.4369747899161,32.212885154061624,0.6086956521739131,0.3,15215.0,22641.0,334.0,492.0,18706.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1.0,1,0,0.0,1.0,0
1,0.5042016806722689,0.19607843137254902,1.0084033613445378,1544.033613445378,4.033613445378151,1342.5658263305322,34.45378151260504,0.5942028985507246,0.47435897435897434,14789.0,24423.0,326.0,500.0,18287.0,2.0,0.0,1.0,1.0,0.0,2.0,10,0,0.0,0,1,1.0,0.0,1
0,0.39522437216961714,0.44462741869081923,0.7904487443392343,1925.0638122684231,4.470975710168793,1154.6035405516673,31.61794977356937,0.5227272727272727,0.3670886075949367,17838.0,27034.0,308.0,478.0,18092.0,0.0,2.0,1.0,1.0,0.0,1.0,6,1,0.0,1,1,1.0,1.0,1
1,0.44462741869081923,0.39522437216961714,0.716344174557431,2239.0942774804444,3.804034582132565,1291.9687114038697,31.79086043639358,0.5833333333333334,0.40860215053763443,15418.0,24362.0,253.0,413.0,16870.0,0.0,0.0,0.0,1.0,1.0,2.0,10,0,1.0,0,0,0.0,0.0,0
1,0.34232365145228216,0.18672199170124482,0.9024896265560166,1883.9004149377593,4.170124481327801,1235.3340248962654,34.38796680497925,0.6727272727272727,0.36363636363636365,15066.0,23741.0,322.0,525.0,18341.0,1.0,1.0,0.0,2.0,0.0,1.0,10,1,0.0,1,0,0.0,1.0,1
0,0.18672199170124482,0.34232365145228216,0.37344398340248963,1254.6784232365146,3.4232365145228214,881.0290456431535,31.058091286307054,0.5434782608695652,0.32786885245901637,15040.0,22912.0,290.0,490.0,17354.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0,1,1.0,0.0,0
0,0.16651248843663274,0.5272895467160037,0.3885291396854764,1994.2645698427384,3.968547641073081,923.9944495837187,30.24976873265495,0.5098039215686274,0.3090909090909091,14481.0,21586.0,304.0,484.0,17272.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,0,0,0.0,0.0,0
1,0.5272895467160037,0.16651248843663274,0.9990749306197966,2002.2294172062905,2.941720629047179,1288.268270120259,32.66419981498613,0.7755102040816326,0.45588235294117646,16341.0,27143.0,302.0,517.0,18741.0,1.0,2.0,0.0,0.0,0.0,2.0,10,0,1.0,1,1,1.0,1.0,1
1,0.3779527559055118,0.23622047244094488,0.8503937007874015,1883.1496062992126,3.401574803149606,1239.1653543307089,33.118110236220474,0.7727272727272727,0.3333333333333333,15922.0,25791.0,328.0,495.0,19742.0,1.0,0.0,0.0,1.0,0.0,0.0,7,1,1.0,1,1,1.0,1.0,1
0,0.23622047244094488,0.3779527559055118,0.5196850393700787,1193.7637795275589,3.0236220472440944,927.4488188976379,32.125984251968504,0.5833333333333334,0.3939393939393939,15053.0,23691.0,327.0,519.0,18696.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0
0,0.4638472032742156,0.4638472032742156,1.009549795361528,2123.137789904502,3.847203274215553,1034.275579809004,28.649386084583906,0.3783783783783784,0.3023255813953488,15160.0,23125.0,311.0,442.0,18600.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0,0,1.0,0.0,0
1,0.4638472032742156,0.4638472032742156,0.9822646657571624,2092.1964529331517,3.2742155525238745,1247.4542974079127,33.260572987721694,0.6222222222222222,0.3055555555555556,15771.0,26511.0,329.0,511.0,18585.0,0.0,0.0,2.0,0.0,0.0,1.0,5,0,1.0,1,1,0.0,1.0,1
1,0.451552210724365,0.1975540921919097,1.382878645343368,1920.705550329257,3.7253057384760115,1161.6124176857952,31.721542803386644,0.7,0.4084507042253521,16070.0,25154.0,328.0,512.0,19144.0,2.0,1.0,0.0,1.0,0.0,0.0,9,1,1.0,1,1,1.0,0.0,1
0,0.1975540921919097,0.451552210724365,0.5644402634054563,1371.1947318908751,3.7253057384760115,963.0423330197556,33.640639698965195,0.6521739130434783,0.3125,15257.0,23142.0,354.0,525.0,18853.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,1.0,0
1,0.3493912122816305,0.12705134992059292,1.1116993118051879,1395.9449444150343,3.93859184753838,1219.5722604552673,32.33456855479089,0.4772727272727273,0.288135593220339,15191.0,24169.0,326.0,509.0,18936.0,0.0,0.0,1.0,1.0,0.0,1.0,9,1,1.0,1,0,1.0,1.0,1
0,0.12705134992059292,0.3493912122816305,0.15881418740074113,987.8560084700899,3.271572260455267,890.2233986236104,31.572260455267337,0.5476190476190477,0.2463768115942029,15003.0,23098.0,319.0,506.0,18119.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0,0,1,0.0,0.0,0
1,0.47547169811320755,0.31698113207547174,0.9962264150943396,2723.2528301886796,3.758490566037736,1329.9169811320758,32.80754716981132,0.639344262295082,0.3373493975903614,15638.0,24218.0,339.0,519.0,18884.0,0.0,0.0,1.0,0.0,1.0,3.0,10,1,1.0,0,0,1.0,1.0,1
0,0.31698113207547174,0.47547169811320755,0.6566037735849057,2124.8830188679244,3.260377358490566,1038.067924528302,30.362264150943396,0.5945945945945946,0.25,15873.0,23469.0,329.0,496.0,18625.0,0.0,2.0,0.0,2.0,1.0,0.0,3,0,0.0,1,1,0.0,0.0,0
1,0.5702217529039071,0.22175290390707497,1.5522703273495249,2265.7444561774023,3.833157338965153,1390.3020063357972,32.05913410770855,0.6,0.25396825396825395,17319.0,28469.0,323.0,515.0,18817.0,2.0,0.0,2.0,0.0,0.0,2.0,9,1,1.0,1,0,1.0,1.0,1
0,0.22175290390707497,0.5702217529039071,0.3167898627243928,1342.9039070749736,3.1045406546990497,1012.1499472016894,32.8194297782471,0.5217391304347826,0.3275862068965517,15884.0,25381.0,306.0,491.0,18151.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,1,0.0,0.0,0
1,0.23157082207641838,0.09262832883056736,0.3010420686993439,1242.5858741798534,4.793516016981861,1276.923195677345,33.34619837900425,0.5833333333333334,0.43956043956043955,15092.0,25607.0,319.0,508.0,17704.0,1.0,1.0,2.0,0.0,0.0,3.0,11,1,0.0,1,0,1.0,1.0,1
0,0.09262832883056736,0.23157082207641838,0.04631416441528368,983.3654959475107,3.77460439984562,920.6283288305676,31.632574295638754,0.463768115942029,0.38144329896907214,15770.0,26156.0,308.0,492.0,18508.0,0.0,2.0,0.0,0.0,0.0,0.0,3,0,1.0,0,1,0.0,0.0,0
0,0.30880082346886256,0.7411219763252702,0.6176016469377251,1604.7761194029852,3.458569222851261,968.380854348945,29.768399382398353,0.5208333333333334,0.2222222222222222,15697.0,24708.0,295.0,475.0,18140.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0,0,1.0,1.0,0
1,0.7411219763252702,0.30880082346886256,1.5440041173443129,1898.3530622748328,3.427689140504375,1427.2279979413279,33.69016984045291,0.5333333333333333,0.373134328358209,17243.0,27450.0,324.0,511.0,19531.0,1.0,0.0,0.0,1.0,0.0,1.0,10,0,1.0,1,1,0.0,0.0,1
0,0.29227557411273486,0.6263048016701461,0.6680584551148225,1574.697286012526,2.7974947807933197,853.929018789144,27.056367432150314,0.5333333333333333,0.23809523809523808,14813.0,22063.0,267.0,422.0,16560.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0.0,0
1,0.6263048016701461,0.29227557411273486,1.336116910229645,2085.0939457202508,3.0062630480167014,1467.5407098121086,35.448851774530276,0.625,0.3023255813953488,19014.0,31002.0,319.0,528.0,19091.0,1.0,0.0,2.0,0.0,0.0,1.0,10,0,1.0,1,0,1.0,1.0,1
0,0.36923076923076925,0.4,0.676923076923077,1465.1076923076923,3.6307692307692307,1138.1846153846154,31.446153846153845,0.5918367346938775,0.29411764705882354,15971.0,24868.0,305.0,473.0,18490.0,0.0,1.0,2.0,0.0,0.0,1.0,4,1,1.0,1,1,1.0,1.0,1
1,0.4,0.36923076923076925,0.7384615384615385,1741.8461538461538,4.153846153846154,1218.7076923076925,34.95384615384615,0.625,0.3,15258.0,24244.0,322.0,517.0,18973.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0
0,0.5357142857142857,0.7700892857142857,0.9040178571428571,2404.955357142857,3.8169642857142856,1219.8080357142856,33.85044642857143,0.525,0.2549019607843137,16957.0,27108.0,322.0,517.0,18798.0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0.0,1,1,1.0,0.0,0
1,0.7700892857142857,0.5357142857142857,1.4732142857142856,2035.513392857143,3.046875,1383.5357142857142,32.14285714285714,0.48484848484848486,0.13333333333333333,16771.0,26234.0,326.0,513.0,18849.0,1.0,0.0,0.0,0.0,0.0,1.0,9,0,1.0,0,0,0.0,1.0,1
1,0.6850235057085292,0.36265950302216254,1.8535930154466085,1911.9811954331767,3.0221625251846875,1424.0107454667564,32.881128274009406,0.5555555555555556,0.1956521739130435,16789.0,26695.0,324.0,491.0,18679.0,0.0,0.0,0.0,2.0,0.0,1.0,10,1,1.0,1,0,1.0,1.0,1
0,0.36265950302216254,0.6850235057085292,0.9670920080591001,1563.8683680322365,2.5789120214909333,1092.9429147078579,33.20349227669577,0.5454545454545454,0.23809523809523808,15908.0,24773.0,314.0,477.0,17532.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0,1,0.0,0.0,0
1,0.6850235057085292,0.36265950302216254,1.8535930154466085,1911.9811954331767,3.0221625251846875,1424.0107454667564,32.881128274009406,0.5555555555555556,0.1956521739130435,16789.0,26695.0,324.0,491.0,18679.0,0.0,0.0,0.0,2.0,0.0,1.0,10,1,1.0,1,0,1.0,1.0,1
0,0.36265950302216254,0.6850235057085292,0.9670920080591001,1563.8683680322365,2.5789120214909333,1092.9429147078579,33.20349227669577,0.5454545454545454,0.23809523809523808,15908.0,24773.0,314.0,477.0,17532.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0,1,0.0,0.0,0
0,0.2638190954773869,0.829145728643216,0.6783919597989949,1399.4849246231156,3.9195979899497484,889.8467336683416,28.79396984924623,0.4358974358974359,0.2682926829268293,16355,23545,315,460,19217,0,0,0,1,0,0,1,1,0,1,0,0,0,0
1,0.829145728643216,0.2638190954773869,1.922110552763819,2244.120603015075,3.015075376884422,1471.8693467336684,33.01507537688442,0.7105263157894737,0.2807017543859649,17427,29323,318,516,19420,0,1,0,1,0,1,10,0,1,0,1,1,1,1
0,0.21015761821366022,0.42031523642732044,0.446584938704028,1359.3782837127844,3.572679509632224,977.8949211908932,31.313485113835373,0.5555555555555556,0.2878787878787879,15086,22236,295,444,17871,0,0,0,0,0,0,3,1,1,0,1,0,0,0
1,0.42031523642732044,0.21015761821366022,0.893169877408056,1936.2346760070052,3.5464098073555164,1154.5586690017515,28.187390542907178,0.5806451612903226,0.2127659574468085,15316,24164,289,453,19418,1,0,1,2,0,2,11,0,0,1,0,1,1,1
1,0.4789356984478935,0.21286031042128603,1.3569844789356984,1918.589800443459,3.0598669623059864,1189.090909090909,32.5410199556541,0.7105263157894737,0.43243243243243246,15282,23879,337,534,18055,1,2,1,0,0,1,9,1,1,1,0,1,1,1
0,0.21286031042128603,0.4789356984478935,0.31929046563192903,1392.0266075388026,3.5654101995565406,956.461197339246,31.263858093126384,0.6551724137931034,0.3333333333333333,15331,24123,312,496,17943,0,0,0,0,0,0,2,0,0,0,1,0,0,0
0,0.3039257070493879,0.40523427606585055,0.6078514140987759,1830.7978049810047,4.077669902912621,985.686787674124,29.683410721823552,0.5970149253731343,0.2608695652173913,15262,23614,328,514,19074,0,0,1,0,0,0,3,1,1,0,0,0,1,0
1,0.40523427606585055,0.3039257070493879,0.8611228366399324,1867.496834107218,4.229632756437315,1252.0523427606586,35.86323343182777,0.625,0.5189873417721519,16064,24759,351,567,19298,0,3,0,1,0,1,9,0,0,1,1,1,0,1
0,0.05126014523707817,0.25630072618539085,0.05126014523707817,660.1537804357113,3.3319094404100813,890.8705681332764,32.9859034600598,0.4393939393939394,0.3492063492063492,14961,22211,319,507,18196,1,0,0,0,0,1,1,1,0,0,1,0,0,0
1,0.25630072618539085,0.05126014523707817,0.5638615976078599,1247.5694147800086,4.126441691584793,1197.4318667236225,33.267834258863736,0.7058823529411765,0.4050632911392405,15520,25130,328,517,18022,1,3,0,0,1,1,10,0,1,1,0,1,1,1
1,0.4311774461028193,0.16583747927031509,0.9286898839137645,1823.0514096185739,3.084577114427861,1229.625207296849,31.907131011608623,0.6428571428571429,0.3333333333333333,15908,25858,311,503,18850,3,1,0,0,0,1,11,1,1,1,0,1,1,1
0,0.16583747927031509,0.4311774461028193,0.33167495854063017,1586.9983416252073,3.482587064676617,846.6733001658375,29.22056384742952,0.35,0.33962264150943394,14407,21266,288,442,17725,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.34648700673724736,0.4908565928777671,0.6929740134744947,1598.2290664100096,3.6958614051973053,968.5004812319538,29.278152069297402,0.5,0.34146341463414637,15984,23130,294,445,18127,1,0,0,0,0,0,2,1,0,0,1,0,0,0
1,0.4908565928777671,0.34648700673724736,1.068334937439846,2123.1568816169392,3.6958614051973053,1328.7025986525503,33.86910490856593,0.6078431372549019,0.421875,16040,25148,316,491,18373,1,3,0,0,0,1,9,0,1,1,0,1,1,1
0,0.08759124087591241,0.20437956204379562,0.20437956204379562,827.4744525547445,3.883211678832117,986.6569343065694,32.29197080291971,0.5714285714285714,0.375,15867,25616,331,495,19539,1,0,2,1,0,0,4,1,1,1,1,1,1,0
1,0.20437956204379562,0.145985401459854,0.49635036496350365,1415.7956204379561,3.5328467153284673,1165.5766423357663,35.620437956204384,0.6666666666666666,0.29850746268656714,15004,23253,327,502,18932,0,0,0,0,0,1,8,0,0,0,0,0,0,1
1,0.7300884955752213,0.36504424778761063,1.1283185840707965,2513.9269911504425,3.683628318584071,1460.6216814159293,35.11061946902655,0.6829268292682927,0.35714285714285715,17511,26169,302,497,18612,0,1,1,1,0,1,11,1,1,0,1,1,1,1
0,0.36504424778761063,0.7300884955752213,0.7632743362831859,1577.024336283186,3.982300884955752,943.0553097345131,30.0,0.4375,0.4444444444444444,15719,24393,273,478,18019,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.5245628642797668,0.4746044962531224,0.9741881765195671,1947.7268942547878,4.296419650291424,1248.2497918401334,33.896752706078274,0.5555555555555556,0.34146341463414637,15018,23079,318,482,18476,0,2,0,1,0,1,8,1,1,0,0,0,1,1
0,0.4746044962531224,0.5245628642797668,0.9741881765195671,1906.8609492089927,3.3971690258118237,1197.8168193172357,30.2248126561199,0.5588235294117647,0.25,15469,24432,298,475,18312,0,1,0,0,0,1,5,0,0,1,1,1,0,0
0,0.12354152367879204,0.5765271105010294,0.12354152367879204,979.2724776938915,3.170899107755662,860.9444063143444,32.20315717227179,0.3125,0.11764705882352941,15818,23506,338,507,18967,0,0,0,0,0,0,2,1,0,0,1,0,0,0
1,0.5765271105010294,0.12354152367879204,1.4413177762525737,1615.0171585449552,3.417982155113246,1342.0974605353463,31.956074124914203,0.53125,0.3111111111111111,15604,25903,311,487,18470,2,1,0,0,0,1,9,0,1,1,0,1,1,1
0,0.29983342587451417,0.6662965019433649,0.4664075513603554,1105.152692948362,3.6313159355913385,1007.1338145474738,31.915602443087174,0.35714285714285715,0.3584905660377358,15982,25693,321,525,18482,0,0,0,0,0,0,3,1,1,0,1,1,0,0
1,0.6662965019433649,0.29983342587451417,1.0660744031093836,1541.9100499722376,3.498056635202665,1254.8961687951137,31.016102165463636,0.48717948717948717,0.30357142857142855,16738,25293,291,474,18042,1,0,1,1,0,1,9,0,0,1,0,0,1,1
0,0.23762376237623764,0.5346534653465347,0.5643564356435644,1647.5940594059407,3.326732673267327,963.0594059405942,32.67326732673268,0.5306122448979592,0.3709677419354839,15184,23866,352,540,18597,0,0,2,0,0,0,2,1,0,0,0,0,0,0
1,0.5346534653465347,0.23762376237623764,1.4851485148514854,2103.712871287129,3.2970297029702973,1216.9603960396041,30.14851485148515,0.6511627906976745,0.2898550724637681,15385,23493,303,462,19721,1,0,1,0,0,1,9,0,1,1,1,1,1,1
0,0.24291497975708504,0.38866396761133604,0.3400809716599191,1415.587044534413,3.7408906882591095,1001.2712550607289,30.558704453441297,0.6851851851851852,0.3466666666666667,14740,24375,319,503,17863,2,1,0,1,0,0,9,1,0,1,0,1,0,1
1,0.38866396761133604,0.24291497975708504,1.1417004048582997,1725.2793522267207,3.133603238866397,1156.421052631579,30.65587044534413,0.6956521739130435,0.37349397590361444,15624,22833,313,481,18676,0,1,0,0,1,1,7,0,1,0,1,0,1,0
1,0.3311432325886991,0.252299605781866,0.7253613666228647,2790.6070959264125,4.036793692509856,1143.2010512483575,29.78712220762155,0.6276595744680851,0.2803030303030303,16166,26340,347,545,18994,1,0,0,1,2,2,11,1,1,0,1,1,1,1
0,0.252299605781866,0.3311432325886991,0.6307490144546649,2142.070959264126,4.257555847568988,1006.9592641261498,26.444152431011826,0.4537037037037037,0.23008849557522124,15208,24455,293,492,18412,0,2,0,1,1,2,6,0,0,1,0,0,0,0
1,0.5284552845528455,0.2032520325203252,1.4227642276422763,1850.731707317073,3.333333333333333,1344.5853658536585,35.447154471544714,0.72,0.34146341463414637,15373,23695,350,562,19005,0,2,0,0,0,1,10,1,0,1,1,1,1,1
0,0.16260162601626016,0.5284552845528455,0.4878048780487805,982.1951219512194,2.6829268292682924,855.6422764227642,31.78861788617886,0.4722222222222222,0.21428571428571427,14489,22320,309,514,18148,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.4366438356164384,0.5136986301369864,0.4366438356164384,2028.2106164383563,3.7500000000000004,1120.4229452054794,32.0291095890411,0.59375,0.29577464788732394,14717,23213,290,471,17310,0,0,0,2,0,0,4,1,0,1,1,1,0,0
1,0.5136986301369864,0.4366438356164384,0.7705479452054795,2415.359589041096,3.7500000000000004,1320.6113013698632,31.746575342465757,0.5306122448979592,0.18055555555555555,15627,24863,276,457,17898,1,0,0,1,0,2,9,0,1,0,0,0,1,1
0,0.03523194362889019,0.5284791544333529,0.07046388725778038,1017.4985320023488,2.959483264826776,824.6881972988842,32.30769230769231,0.47058823529411764,0.2909090909090909,14569,22184,302,479,17210,0,0,1,0,0,0,2,1,1,1,0,0,0,0
1,0.5284791544333529,0.07046388725778038,1.1978860833822667,1502.8537874339402,3.5231943628890194,1193.6371109806223,31.07457428068115,0.72,0.2033898305084746,16889,25589,283,445,18655,1,0,0,2,0,1,7,0,0,0,1,1,1,1
1,0.870032223415682,0.3544575725026853,1.7078410311493017,2181.976369495166,3.834586466165413,1418.9129967776585,32.83566058002148,0.6571428571428571,0.27692307692307694,16981,27707,336,523,19134,1,1,2,0,0,1,11,1,1,1,1,1,1,1
0,0.3544575725026853,0.870032223415682,0.6444683136412459,1426.6917293233082,3.2223415682062297,1024.111707841031,29.774436090225564,0.45098039215686275,0.18,14390,22339,313,501,17982,0,0,0,0,0,1,0,0,0,0,0,0,0,0
